customer_id,nps_real,nps_previsto,score_risco_insatisfacao,classificacao_prevista,prioridade_acao,sugestao_acao
911,3.2,3.9,0.93,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
302,4.9,3.5,0.93,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
253,5.5,3.7,0.93,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
895,0.9,3.3,0.93,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
671,3.0,3.6,0.929,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1025,1.1,3.6,0.929,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
184,2.5,3.4,0.929,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
78,2.6,3.6,0.929,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
336,3.4,3.3,0.929,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1197,8.1,3.6,0.928,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2452,5.1,3.3,0.928,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
11,5.3,4.3,0.928,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1215,3.4,3.4,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1011,2.4,3.6,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2422,3.6,3.1,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1709,6.9,3.9,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
874,3.6,3.4,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
491,4.0,3.6,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1532,4.9,3.7,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1133,1.5,3.5,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
390,6.1,4.2,0.927,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1023,4.9,3.5,0.926,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
175,5.9,3.6,0.926,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1989,2.0,3.6,0.926,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1352,5.7,3.5,0.926,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
373,3.6,3.6,0.926,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
793,4.0,3.7,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2231,5.5,3.9,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
268,1.8,3.8,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1987,2.4,3.4,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2463,0.2,3.3,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1834,4.3,3.7,0.925,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1177,2.4,3.8,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1756,3.8,3.9,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2201,4.3,3.2,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1636,5.8,3.4,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
60,4.4,3.4,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2186,6.2,3.4,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
377,4.0,4.1,0.924,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
621,2.6,3.8,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2273,5.8,4.5,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2411,5.0,3.5,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1155,4.5,3.5,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2348,2.6,3.1,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2309,4.1,3.9,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
832,5.5,3.5,0.923,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
827,4.0,3.6,0.922,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
412,3.2,3.9,0.922,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2033,0.0,3.6,0.922,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
240,3.6,3.9,0.922,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
67,5.4,3.7,0.922,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
863,3.0,3.6,0.921,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1315,2.2,3.5,0.921,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1929,1.2,3.7,0.921,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
417,4.0,3.8,0.921,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1698,4.6,3.6,0.921,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
174,5.0,3.6,0.92,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
838,3.9,4.0,0.92,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2438,3.9,4.1,0.92,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
808,2.2,3.5,0.919,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1232,2.5,3.5,0.919,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
432,3.0,3.5,0.919,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
227,5.4,3.8,0.919,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1078,9.4,4.1,0.918,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1137,4.5,3.6,0.918,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
741,4.3,3.9,0.918,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2036,3.3,3.4,0.917,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
662,0.0,3.4,0.917,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
534,6.3,3.3,0.917,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
277,0.5,3.6,0.917,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
3,4.8,3.6,0.917,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
144,4.1,3.3,0.916,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
509,2.1,3.6,0.916,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1880,6.2,3.6,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
584,4.3,3.8,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2304,5.8,3.8,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1693,3.8,3.8,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1302,3.4,3.5,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2014,3.0,3.7,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
653,4.9,3.7,0.915,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2397,4.9,4.0,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1284,3.0,3.5,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1244,2.6,3.9,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
274,4.4,3.8,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2427,4.2,3.7,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2016,1.6,3.5,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
95,4.1,3.7,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2094,3.2,3.7,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2396,3.9,3.2,0.914,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2074,4.1,4.0,0.913,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
757,2.8,3.5,0.913,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
289,2.7,3.8,0.913,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2330,4.8,4.0,0.912,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1447,2.0,3.7,0.912,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
811,5.5,3.6,0.912,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2323,5.1,3.8,0.912,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1392,1.2,3.8,0.912,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1363,3.5,3.4,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1791,3.9,4.0,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
194,4.1,3.6,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1264,1.8,3.5,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
644,2.7,3.7,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
912,4.5,3.7,0.911,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2303,5.6,3.3,0.91,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2328,4.1,3.7,0.91,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2154,4.9,3.8,0.91,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1342,2.8,3.7,0.91,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1467,5.8,3.9,0.91,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
809,4.6,3.6,0.909,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1393,3.4,3.7,0.909,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
575,6.8,3.6,0.909,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1872,3.2,3.5,0.906,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
8,0.0,3.6,0.906,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1600,4.8,4.0,0.906,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
619,5.8,3.9,0.906,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
691,0.0,3.7,0.906,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1211,5.1,3.8,0.905,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1205,4.5,3.3,0.905,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2317,3.7,3.5,0.905,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
518,7.8,4.0,0.905,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
259,5.2,3.8,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2417,2.0,3.7,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1540,4.3,3.8,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
579,6.2,3.9,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2318,6.3,3.9,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2210,1.0,3.7,0.904,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1767,4.2,4.0,0.903,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
435,5.6,3.8,0.903,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
585,0.0,3.5,0.903,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
